timestamp,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
05-07-2015,10.00.00 PM,755,18,18,60,19.5,1,0,1,1
05-07-2015,11.00.00 PM,589,17.5,17.5,64,13,1,0,1,1
06-07-2015,12.00.00 AM,401,17,17,68,16,1,0,0,1
06-07-2015,1.00.00 AM,167,16,16,77,18,1,0,0,1
06-07-2015,2.00.00 AM,94,16,16,77,14,1,0,0,1
06-07-2015,3.00.00 AM,70,15,15,79.5,11,1,0,0,1
06-07-2015,4.00.00 AM,56,14.5,14.5,79.5,11,1,0,0,1
06-07-2015,5.00.00 AM,158,14,14,82,13,1,0,0,1
06-07-2015,6.00.00 AM,746,14.5,14.5,79.5,11,1,0,0,1
06-07-2015,7.00.00 AM,2364,16.5,16.5,70,11,1,0,0,1
06-07-2015,8.00.00 AM,4549,17.5,17.5,64,13,2,0,0,1
06-07-2015,9.00.00 AM,2251,19,19,54,18,3,0,0,1
06-07-2015,10.00.00 AM,1259,19.5,19.5,50.5,21,2,0,0,1
06-07-2015,11.00.00 AM,1272,20.5,20.5,47.5,17,2,0,0,1
06-07-2015,12.00.00 PM,1536,21.5,21,47,20.5,3,0,0,1
06-07-2015,1.00.00 PM,1619,22,21,47,17,3,0,0,1
06-07-2015,2.00.00 PM,1482,22.5,21.5,42.5,18,2,0,0,1
06-07-2015,3.00.00 PM,1813,23,22.5,42.5,20,2,0,0,1
06-07-2015,4.00.00 PM,2469,23,22,41,19.5,1,0,0,1
06-07-2015,5.00.00 PM,4501,23,22,41,18,1,0,0,1
06-07-2015,6.00.00 PM,4470,22.5,22,45.5,18.5,1,0,0,1
06-07-2015,7.00.00 PM,2845,21.5,21,48.5,18,1,0,0,1
06-07-2015,8.00.00 PM,1839,20.5,20.5,51.5,16,1,0,0,1
06-07-2015,9.00.00 PM,1270,19.5,19.5,54.5,13,1,0,0,1
06-07-2015,10.00.00 PM,800,19,19,60,11,1,0,0,1
06-07-2015,11.00.00 PM,589,17.5,17.5,66,8,1,0,0,1
07-07-2015,12.00.00 AM,322,17,17,64,6.5,1,0,0,1
07-07-2015,1.00.00 AM,187,17,17,68,5,1,0,0,1
07-07-2015,2.00.00 AM,129,17.5,17.5,66,6.5,1,0,0,1
07-07-2015,3.00.00 AM,68,18,18,62,7.5,1,0,0,1
07-07-2015,4.00.00 AM,49,16.5,16.5,66,7,1,0,0,1
07-07-2015,5.00.00 AM,159,17,17,68,11,1,0,0,1
07-07-2015,6.00.00 AM,798,17,17,68,15,1,0,0,1
07-07-2015,7.00.00 AM,2589,19,19,66,16,1,0,0,1
07-07-2015,8.00.00 AM,4867,19.5,19.5,66,13,2,0,0,1
07-07-2015,9.00.00 AM,2309,19,19,75.5,19.5,3,0,0,1
07-07-2015,10.00.00 AM,1217,20,20,73,19.5,4,0,0,1
07-07-2015,11.00.00 AM,1085,21.5,21.5,65,28.5,2,0,0,1
07-07-2015,12.00.00 PM,1437,22.5,22.5,57,27,2,0,0,1
07-07-2015,1.00.00 PM,1492,22.5,22.5,53,32,3,0,0,1
07-07-2015,2.00.00 PM,1454,22.5,22.5,51.5,30.5,3,0,0,1
07-07-2015,3.00.00 PM,1682,23,23,45.5,33,2,0,0,1
07-07-2015,4.00.00 PM,2344,22.5,21.5,42.5,30.5,2,0,0,1
07-07-2015,5.00.00 PM,4351,22,21,41,30,1,0,0,1
07-07-2015,6.00.00 PM,4346,21.5,21,45,28.5,1,0,0,1
07-07-2015,7.00.00 PM,2709,20.5,20.5,41.5,35,1,0,0,1
07-07-2015,8.00.00 PM,1768,19.5,19.5,44.5,32.5,1,0,0,1
07-07-2015,9.00.00 PM,1150,18,18,49,30,1,0,0,1
07-07-2015,10.00.00 PM,832,17,17,56,28.5,1,0,0,1
07-07-2015,11.00.00 PM,564,16.5,16.5,61,24,2,0,0,1
08-07-2015,12.00.00 AM,345,16,16,68,23,2,0,0,1
08-07-2015,1.00.00 AM,156,16,16,68,23,3,0,0,1
08-07-2015,2.00.00 AM,88,16,16,70,27,3,0,0,1
08-07-2015,3.00.00 AM,49,15.5,15.5,70,23,7,0,0,1
08-07-2015,4.00.00 AM,50,16,16,68,25,3,0,0,1
08-07-2015,5.00.00 AM,101,16,16,70,26,7,0,0,1
08-07-2015,6.00.00 AM,716,15.5,15.5,79.5,26,7,0,0,1
08-07-2015,7.00.00 AM,2471,15.5,15.5,82.5,26,3,0,0,1
08-07-2015,8.00.00 AM,4702,17,17,73,22,3,0,0,1
08-07-2015,9.00.00 AM,2457,17.5,17.5,68.5,25,3,0,0,1
08-07-2015,10.00.00 AM,1242,19,19,60,28,3,0,0,1
08-07-2015,11.00.00 AM,1209,19,19,60,29,3,0,0,1
08-07-2015,12.00.00 PM,1346,20,20,56,22.5,3,0,0,1
08-07-2015,1.00.00 PM,1289,19.5,19.5,66.5,17.5,7,0,0,1
08-07-2015,2.00.00 PM,1451,19.5,19.5,64,26,7,0,0,1
08-07-2015,3.00.00 PM,1749,20,20,58.5,25,2,0,0,1
08-07-2015,4.00.00 PM,2839,19.5,19.5,66,29.5,3,0,0,1
08-07-2015,5.00.00 PM,5560,20,20,53,30,2,0,0,1
08-07-2015,6.00.00 PM,4721,20,20,49,26,2,0,0,1
08-07-2015,7.00.00 PM,3313,20,20,44.5,24,1,0,0,1
08-07-2015,8.00.00 PM,2243,19,19,47.5,19.5,1,0,0,1
08-07-2015,9.00.00 PM,1614,18,18,49,17,2,0,0,1
08-07-2015,10.00.00 PM,1143,17,17,52,16,1,0,0,1
08-07-2015,11.00.00 PM,849,16,16,55,16,1,0,0,1
09-07-2015,12.00.00 AM,400,16,16,55,14,1,0,0,1
09-07-2015,1.00.00 AM,212,15.5,15.5,59,14,1,0,0,1
09-07-2015,2.00.00 AM,111,14,14,67,15,1,0,0,1
09-07-2015,3.00.00 AM,81,14,14,63,18.5,1,0,0,1
09-07-2015,4.00.00 AM,76,14,14,63,18,1,0,0,1
09-07-2015,5.00.00 AM,269,13,13,67,17,1,0,0,1
09-07-2015,6.00.00 AM,1724,13,13,67,16,1,0,0,1
09-07-2015,7.00.00 AM,5309,13.5,13.5,65,17,1,0,0,1
09-07-2015,8.00.00 AM,7531,14.5,14.5,61,19,2,0,0,1
09-07-2015,9.00.00 AM,4832,15,15,59,16,2,0,0,1
09-07-2015,10.00.00 AM,2760,16.5,16.5,50.5,10,2,0,0,1
09-07-2015,11.00.00 AM,2627,18,18,43,8.5,2,0,0,1
09-07-2015,12.00.00 PM,2778,19,19,40.5,9,1,0,0,1
09-07-2015,1.00.00 PM,3109,19.5,19.5,36,11,1,0,0,1
09-07-2015,2.00.00 PM,3231,21,21,34,10,1,0,0,1
09-07-2015,3.00.00 PM,4076,22,21,30,9,1,0,0,1
09-07-2015,4.00.00 PM,6033,23,22,26,11,1,0,0,1
09-07-2015,5.00.00 PM,7860,23,22,27,11,1,0,0,1
09-07-2015,6.00.00 PM,6913,22.5,21.5,29,13,1,0,0,1
09-07-2015,7.00.00 PM,4654,22,21,29,7,1,0,0,1
09-07-2015,8.00.00 PM,3156,22,21,32,6.5,1,0,0,1
09-07-2015,9.00.00 PM,2179,19.5,19.5,54.5,12,1,0,0,1
09-07-2015,10.00.00 PM,1545,18.5,18.5,58,16,1,0,0,1
09-07-2015,11.00.00 PM,1038,18,18,60,13,1,0,0,1
10-07-2015,12.00.00 AM,582,17,17,64,17,1,0,0,1
10-07-2015,1.00.00 AM,271,16.5,16.5,66,15,1,0,0,1
10-07-2015,2.00.00 AM,153,16,16,68,12,1,0,0,1
10-07-2015,3.00.00 AM,74,15,15,72,9,1,0,0,1
10-07-2015,4.00.00 AM,69,15,15,72,8,1,0,0,1
10-07-2015,5.00.00 AM,132,15,15,70,6.5,1,0,0,1
10-07-2015,6.00.00 AM,718,16,16,68,9,1,0,0,1
10-07-2015,7.00.00 AM,2394,17.5,17.5,62,9,1,0,0,1
10-07-2015,8.00.00 AM,4496,19.5,19.5,49,10,1,0,0,1
10-07-2015,9.00.00 AM,2640,20.5,20.5,43,12,1,0,0,1
10-07-2015,10.00.00 AM,1606,22,21,41,13,1,0,0,1
10-07-2015,11.00.00 AM,1623,23,22,38,14,1,0,0,1
10-07-2015,12.00.00 PM,2098,24,23,34,15,1,0,0,1
10-07-2015,1.00.00 PM,2088,25,24,31,17,1,0,0,1
10-07-2015,2.00.00 PM,2188,25.5,24.5,28,15,1,0,0,1
10-07-2015,3.00.00 PM,2391,26,25,23.5,14,1,0,0,1
10-07-2015,4.00.00 PM,3122,26,25,25,18,1,0,0,1
10-07-2015,5.00.00 PM,4453,25.5,24.5,26,18,1,0,0,1
10-07-2015,6.00.00 PM,3836,24.5,23.5,26.5,15,1,0,0,1
10-07-2015,7.00.00 PM,2728,24,23,32.5,15,1,0,0,1
10-07-2015,8.00.00 PM,1776,23,22,38,13,1,0,0,1
10-07-2015,9.00.00 PM,1419,22.5,21.5,41,10,1,0,0,1
10-07-2015,10.00.00 PM,1065,21,21,57,11,1,0,0,1
10-07-2015,11.00.00 PM,857,20,20,58,13,1,0,0,1
11-07-2015,12.00.00 AM,982,19,19,64,8,1,0,1,1
11-07-2015,1.00.00 AM,686,19,19,68,7,1,0,1,1
11-07-2015,2.00.00 AM,486,18,18,73,2,1,0,1,1
11-07-2015,3.00.00 AM,313,18,18,73,5,1,0,1,1
11-07-2015,4.00.00 AM,148,18,18,73,2,1,0,1,1
11-07-2015,5.00.00 AM,122,17.5,17.5,75,6,1,0,1,1
11-07-2015,6.00.00 AM,222,19,19,56,20.5,1,0,1,1
11-07-2015,7.00.00 AM,359,20,20,54.5,18,1,0,1,1
11-07-2015,8.00.00 AM,735,20.5,20.5,58,17,1,0,1,1
11-07-2015,9.00.00 AM,1237,22,22,55,19,2,0,1,1
11-07-2015,10.00.00 AM,2019,22.5,22.5,53.5,19,2,0,1,1
11-07-2015,11.00.00 AM,2511,23.5,23.5,48.5,20.5,2,0,1,1
11-07-2015,12.00.00 PM,3211,25,25,45.5,21,2,0,1,1
11-07-2015,1.00.00 PM,3232,23.5,23.5,50,26,3,0,1,1
11-07-2015,2.00.00 PM,3519,24,24,44,21.5,2,0,1,1
11-07-2015,3.00.00 PM,3708,25,25,39,25,1,0,1,1
11-07-2015,4.00.00 PM,3693,25.5,25.5,35,26,1,0,1,1
11-07-2015,5.00.00 PM,3418,25,25,37.5,23,1,0,1,1
11-07-2015,6.00.00 PM,3193,24,23,39,25,1,0,1,1
11-07-2015,7.00.00 PM,2763,22.5,21.5,42.5,25,1,0,1,1
11-07-2015,8.00.00 PM,1992,21,21,50,23,1,0,1,1
11-07-2015,9.00.00 PM,1450,21,21,50,21,1,0,1,1
11-07-2015,10.00.00 PM,1182,20,20,53,19.5,1,0,1,1
11-07-2015,11.00.00 PM,910,19.5,19.5,64.5,18,7,0,1,1
12-07-2015,12.00.00 AM,764,18,18,75.5,18,7,0,1,1
12-07-2015,1.00.00 AM,636,17.5,17.5,77.5,19.5,7,0,1,1
12-07-2015,2.00.00 AM,376,16.5,16.5,85.5,16,7,0,1,1
12-07-2015,3.00.00 AM,337,16,16,83,19,1,0,1,1
12-07-2015,4.00.00 AM,231,16,16,83,21,1,0,1,1
12-07-2015,5.00.00 AM,106,16,16,83,19.5,1,0,1,1
12-07-2015,6.00.00 AM,156,16,16,80,20.5,7,0,1,1
12-07-2015,7.00.00 AM,194,17,17,77,18.5,7,0,1,1
12-07-2015,8.00.00 AM,412,17.5,17.5,75,18,3,0,1,1
12-07-2015,9.00.00 AM,846,19,19,70.5,20.5,3,0,1,1
12-07-2015,10.00.00 AM,1437,20,20,62,27,2,0,1,1
12-07-2015,11.00.00 AM,1906,20,20,64,24,3,0,1,1
12-07-2015,12.00.00 PM,2174,20,20,69,23,3,0,1,1
12-07-2015,1.00.00 PM,2430,20,20,71,26,3,0,1,1
12-07-2015,2.00.00 PM,2208,21,21,64,27,3,0,1,1
12-07-2015,3.00.00 PM,2121,21.5,21.5,62.5,28.5,3,0,1,1
12-07-2015,4.00.00 PM,2088,22,22,65,29,2,0,1,1
12-07-2015,5.00.00 PM,738,20,20,76,27,7,0,1,1
12-07-2015,6.00.00 PM,923,19,19,80.5,19.5,2,0,1,1
12-07-2015,7.00.00 PM,770,19,19,78,23,2,0,1,1
12-07-2015,8.00.00 PM,816,18.5,18.5,80.5,22.5,2,0,1,1
12-07-2015,9.00.00 PM,562,18,18,83,18.5,2,0,1,1
12-07-2015,10.00.00 PM,590,18,18,83,18,1,0,1,1
12-07-2015,11.00.00 PM,419,18,18,83,17,1,0,1,1
13-07-2015,12.00.00 AM,343,18,18,83,19,3,0,0,1
13-07-2015,1.00.00 AM,183,18,18,83,17,3,0,0,1
13-07-2015,2.00.00 AM,110,18,18,83,17,3,0,0,1
13-07-2015,3.00.00 AM,53,17.5,17.5,85.5,16,3,0,0,1
13-07-2015,4.00.00 AM,66,18,18,83,15,4,0,0,1
13-07-2015,5.00.00 AM,130,18,18,83,10,3,0,0,1
13-07-2015,7.00.00 AM,1364,17.5,17.5,85.5,16,7,0,0,1
13-07-2015,8.00.00 AM,2696,17,17,88,16,7,0,0,1
13-07-2015,9.00.00 AM,1335,17.5,17.5,85.5,15,7,0,0,1
13-07-2015,10.00.00 AM,766,18,18,88,13,7,0,0,1
13-07-2015,11.00.00 AM,834,19,19,85.5,18,7,0,0,1
13-07-2015,12.00.00 PM,929,19,19,88,20,3,0,0,1
13-07-2015,1.00.00 PM,1044,20,20,83,22,3,0,0,1
13-07-2015,2.00.00 PM,1175,20.5,20.5,75.5,26,3,0,0,1
13-07-2015,3.00.00 PM,1303,21,21,73,24,3,0,0,1
13-07-2015,4.00.00 PM,1912,21,21,69,25,3,0,0,1
13-07-2015,5.00.00 PM,3793,21,21,69,24,3,0,0,1
13-07-2015,6.00.00 PM,3620,20,20,78,28,3,0,0,1
13-07-2015,7.00.00 PM,2172,20,20,78,21,3,0,0,1
13-07-2015,8.00.00 PM,1282,20,20,78,21,3,0,0,1
13-07-2015,9.00.00 PM,792,19,19,88,24,7,0,0,1
13-07-2015,10.00.00 PM,628,19,19,83,26.5,3,0,0,1
13-07-2015,11.00.00 PM,390,19,19,78,27.5,4,0,0,1
14-07-2015,12.00.00 AM,276,19,19,78,26,4,0,0,1
14-07-2015,1.00.00 AM,157,19,19,78,20,3,0,0,1
14-07-2015,2.00.00 AM,132,18.5,18.5,80.5,19,3,0,0,1
14-07-2015,3.00.00 AM,73,18,18,80.5,20,3,0,0,1
14-07-2015,4.00.00 AM,65,18,18,83,18,4,0,0,1
14-07-2015,5.00.00 AM,132,18,18,80.5,19.5,3,0,0,1
14-07-2015,6.00.00 AM,727,17.5,17.5,83,17,3,0,0,1
14-07-2015,7.00.00 AM,2520,18,18,83,15,3,0,0,1
14-07-2015,8.00.00 AM,4600,18,18,78,15,3,0,0,1
14-07-2015,9.00.00 AM,2419,19,19,73,18,3,0,0,1
14-07-2015,10.00.00 AM,1123,19,19,75.5,16,3,0,0,1
14-07-2015,11.00.00 AM,1125,19,19,78,12,3,0,0,1
14-07-2015,12.00.00 PM,1493,20,20,71,16,3,0,0,1
14-07-2015,1.00.00 PM,1549,20,20,69,16,3,0,0,1
14-07-2015,2.00.00 PM,1508,21,21,66.5,17,3,0,0,1
14-07-2015,3.00.00 PM,1601,21,21,69,18,3,0,0,1
14-07-2015,4.00.00 PM,2169,21.5,21.5,67,16,4,0,0,1
14-07-2015,5.00.00 PM,4265,22,22,61,15,3,0,0,1
14-07-2015,6.00.00 PM,4218,22,22,61,16,3,0,0,1
14-07-2015,7.00.00 PM,1985,21.5,21.5,69,12,7,0,0,1
14-07-2015,8.00.00 PM,1125,19,19,91,11,7,0,0,1
14-07-2015,9.00.00 PM,915,19,19,88,8,7,0,0,1
14-07-2015,10.00.00 PM,656,19,19,88,12,7,0,0,1
14-07-2015,11.00.00 PM,515,19,19,88,11,7,0,0,1
15-07-2015,12.00.00 AM,304,18,18,94,13,3,0,0,1
15-07-2015,1.00.00 AM,206,18,18,91,12,4,0,0,1
15-07-2015,2.00.00 AM,91,18,18,88,13,3,0,0,1
15-07-2015,3.00.00 AM,67,18,18,88,13,3,0,0,1
15-07-2015,4.00.00 AM,47,18,18,88,12,3,0,0,1
15-07-2015,5.00.00 AM,122,18,18,94,10,7,0,0,1
15-07-2015,6.00.00 AM,664,18,18,94,12,3,0,0,1
15-07-2015,7.00.00 AM,1800,18.5,18.5,91,13,7,0,0,1
15-07-2015,8.00.00 AM,3423,19,19,88,11,3,0,0,1
15-07-2015,9.00.00 AM,2041,19.5,19.5,85.5,13,3,0,0,1
15-07-2015,10.00.00 AM,1099,21.5,21.5,73.5,16,7,0,0,1
15-07-2015,11.00.00 AM,1085,19,19,85.5,17,7,0,0,1
15-07-2015,12.00.00 PM,1427,18.5,18.5,83,19,3,0,0,1
15-07-2015,1.00.00 PM,1595,18.5,18.5,80.5,15,3,0,0,1
15-07-2015,2.00.00 PM,1478,19.5,19.5,75.5,12,3,0,0,1
15-07-2015,3.00.00 PM,1739,21,21,69,15,2,0,0,1
15-07-2015,4.00.00 PM,2322,22,22,61,12,2,0,0,1
15-07-2015,5.00.00 PM,4188,22,22,61,12,3,0,0,1
15-07-2015,6.00.00 PM,4037,22,22,61,8.5,3,0,0,1
15-07-2015,7.00.00 PM,2445,22,22,61,9,3,0,0,1
15-07-2015,8.00.00 PM,1715,21.5,21.5,58.5,8,3,0,0,1
15-07-2015,9.00.00 PM,1188,21,21,58.5,7.5,2,0,0,1
15-07-2015,10.00.00 PM,861,20.5,20.5,58.5,7,2,0,0,1
15-07-2015,11.00.00 PM,630,19.5,19.5,58,8,1,0,0,1
16-07-2015,12.00.00 AM,374,18,18,60,7,1,0,0,1
16-07-2015,1.00.00 AM,207,17,17,66,6,2,0,0,1
16-07-2015,2.00.00 AM,149,18,18,78,11.5,3,0,0,1
16-07-2015,3.00.00 AM,88,18,18,83,20,7,0,0,1
16-07-2015,4.00.00 AM,91,18,18,78,19,3,0,0,1
16-07-2015,5.00.00 AM,129,18,18,73,17.5,3,0,0,1
16-07-2015,6.00.00 AM,774,18,18,78,16,3,0,0,1
16-07-2015,7.00.00 AM,2445,18.5,18.5,73,20.5,3,0,0,1
16-07-2015,8.00.00 AM,4686,19,19,68,25,3,0,0,1
16-07-2015,9.00.00 AM,2567,20.5,20.5,62,28,2,0,0,1
16-07-2015,10.00.00 AM,1295,20,20,62,29.5,2,0,0,1
16-07-2015,11.00.00 AM,1277,22,22,57,26,2,0,0,1
16-07-2015,12.00.00 PM,1704,22,22,57,25,3,0,0,1
16-07-2015,1.00.00 PM,1651,22,22,57,27,3,0,0,1
16-07-2015,2.00.00 PM,1603,23.5,23.5,55.5,24,2,0,0,1
16-07-2015,3.00.00 PM,1870,23.5,23.5,55.5,25,2,0,0,1
16-07-2015,4.00.00 PM,2429,23,23,57.5,27,2,0,0,1
16-07-2015,5.00.00 PM,4319,21,21,60,27,1,0,0,1
16-07-2015,6.00.00 PM,4375,21,21,60,28.5,1,0,0,1
16-07-2015,7.00.00 PM,2654,20.5,20.5,62,27,1,0,0,1
16-07-2015,8.00.00 PM,1800,20,20,64,29.5,1,0,0,1
16-07-2015,9.00.00 PM,1127,19,19,64,28.5,1,0,0,1
16-07-2015,10.00.00 PM,919,19,19,68,23.5,7,0,0,1
16-07-2015,11.00.00 PM,773,18.5,18.5,73,11,1,0,0,1
17-07-2015,12.00.00 AM,445,18,18,73,11,1,0,0,1
17-07-2015,1.00.00 AM,265,18,18,70.5,9,2,0,0,1
17-07-2015,2.00.00 AM,170,17,17,75,7.5,1,0,0,1
17-07-2015,3.00.00 AM,101,17,17,75,6,1,0,0,1
17-07-2015,4.00.00 AM,98,17,17,77,8,1,0,0,1
17-07-2015,5.00.00 AM,154,17,17,77,12,3,0,0,1
17-07-2015,6.00.00 AM,693,18.5,18.5,80.5,22,3,0,0,1
17-07-2015,7.00.00 AM,2102,20,20,78,23,3,0,0,1
17-07-2015,8.00.00 AM,4204,20.5,20.5,71,22,3,0,0,1
17-07-2015,9.00.00 AM,2321,21,21,69,23,3,0,0,1
17-07-2015,10.00.00 AM,1318,22,22,65,20.5,3,0,0,1
17-07-2015,11.00.00 AM,1387,22.5,22.5,59,25,3,0,0,1
17-07-2015,12.00.00 PM,1781,23.5,23.5,55.5,25,2,0,0,1
17-07-2015,1.00.00 PM,1915,24,24,47,30,2,0,0,1
17-07-2015,2.00.00 PM,1882,24.5,24.5,44,29.5,2,0,0,1
17-07-2015,3.00.00 PM,2020,24,24,45.5,30.5,2,0,0,1
17-07-2015,4.00.00 PM,2621,23,23,48.5,28,2,0,0,1
17-07-2015,5.00.00 PM,4115,22,22,50,24,2,0,0,1
17-07-2015,6.00.00 PM,3512,22,22,53,21,2,0,0,1
17-07-2015,7.00.00 PM,2278,21.5,21.5,55,21,2,0,0,1
17-07-2015,8.00.00 PM,1737,20.5,20.5,58.5,19.5,2,0,0,1
17-07-2015,9.00.00 PM,1300,19.5,19.5,62,19.5,2,0,0,1
17-07-2015,10.00.00 PM,1043,19,19,62,20.5,3,0,0,1
17-07-2015,11.00.00 PM,1043,18.5,18.5,54,21.5,3,0,0,1
18-07-2015,12.00.00 AM,840,17.5,17.5,62,23,2,0,1,1
18-07-2015,1.00.00 AM,610,16.5,16.5,66,22,2,0,1,1
18-07-2015,2.00.00 AM,469,16,16,65.5,21.5,2,0,1,1
18-07-2015,3.00.00 AM,307,15.5,15.5,70,17,2,0,1,1
18-07-2015,4.00.00 AM,210,14.5,14.5,74.5,18,1,0,1,1
18-07-2015,5.00.00 AM,172,14.5,14.5,74.5,19,1,0,1,1
18-07-2015,6.00.00 AM,173,15,15,72,17,1,0,1,1
18-07-2015,7.00.00 AM,312,16,16,68,16,1,0,1,1
18-07-2015,8.00.00 AM,643,17,17,64,17,2,0,1,1
18-07-2015,9.00.00 AM,1216,18.5,18.5,51,16,2,0,1,1
18-07-2015,10.00.00 AM,1807,19.5,19.5,42,18,2,0,1,1
18-07-2015,11.00.00 AM,2402,20.5,20.5,36.5,21.5,2,0,1,1
18-07-2015,12.00.00 PM,2989,21.5,21,34,18,2,0,1,1
18-07-2015,1.00.00 PM,3200,22,21,33,19.5,1,0,1,1
18-07-2015,2.00.00 PM,3423,22.5,21.5,34.5,19.5,1,0,1,1
18-07-2015,3.00.00 PM,3471,23,22,32,17,1,0,1,1
18-07-2015,4.00.00 PM,3491,23,22,33,12,1,0,1,1
18-07-2015,5.00.00 PM,3378,23.5,22.5,32,15,1,0,1,1
18-07-2015,6.00.00 PM,2974,21.5,21,45.5,18,1,0,1,1
18-07-2015,7.00.00 PM,2395,20,20,53,18,1,0,1,1
18-07-2015,8.00.00 PM,1476,18.5,18.5,60,16,7,0,1,1
18-07-2015,9.00.00 PM,878,18,18,62,16,7,0,1,1
18-07-2015,10.00.00 PM,775,17.5,17.5,64,15,1,0,1,1
18-07-2015,11.00.00 PM,880,17,17,66,12,1,0,1,1
19-07-2015,12.00.00 AM,855,17,17,59,9,1,0,1,1
19-07-2015,1.00.00 AM,704,17,17,59,9,1,0,1,1
19-07-2015,2.00.00 AM,503,17,17,59,9,1,0,1,1
19-07-2015,3.00.00 AM,348,16,16,68,12,1,0,1,1
19-07-2015,4.00.00 AM,247,16,16,68,12,1,0,1,1
19-07-2015,5.00.00 AM,138,16,16,68,14,7,0,1,1
19-07-2015,6.00.00 AM,114,15.5,15.5,79.5,17,7,0,1,1
19-07-2015,7.00.00 AM,183,15.5,15.5,79.5,12,7,0,1,1
19-07-2015,8.00.00 AM,416,17,17,63.5,18.5,1,0,1,1
19-07-2015,9.00.00 AM,891,18.5,18.5,52,20,1,0,1,1
19-07-2015,10.00.00 AM,1625,20.5,20.5,49.5,26,2,0,1,1
19-07-2015,11.00.00 AM,2163,22,21,45.5,24,1,0,1,1
19-07-2015,12.00.00 PM,2829,23,22.5,42.5,27,2,0,1,1
19-07-2015,1.00.00 PM,2959,23,22.5,42.5,28,2,0,1,1
19-07-2015,2.00.00 PM,3025,23.5,23.5,42.5,28,1,0,1,1
19-07-2015,3.00.00 PM,3049,24.5,24.5,41.5,29.5,1,0,1,1
19-07-2015,4.00.00 PM,3286,25,24,34,30,1,0,1,1
19-07-2015,5.00.00 PM,3199,24,23,34,29.5,1,0,1,1
19-07-2015,6.00.00 PM,2978,24,23,28,25,1,0,1,1
19-07-2015,7.00.00 PM,2421,23.5,22.5,25.5,22,1,0,1,1
19-07-2015,8.00.00 PM,1834,22.5,21.5,23.5,21,1,0,1,1
19-07-2015,9.00.00 PM,1355,20.5,20.5,30.5,16,1,0,1,1
19-07-2015,10.00.00 PM,934,20,20,36.5,9,1,0,1,1
19-07-2015,11.00.00 PM,637,18.5,18.5,51.5,8,1,0,1,1
20-07-2015,12.00.00 AM,387,18,18,70.5,9,1,0,0,1
20-07-2015,1.00.00 AM,201,17.5,17.5,75,5,1,0,0,1
20-07-2015,2.00.00 AM,143,17,17,77,5.5,1,0,0,1
20-07-2015,3.00.00 AM,97,17,17,77,6.5,1,0,0,1
20-07-2015,4.00.00 AM,66,17,17,77,5.5,4,0,0,1
20-07-2015,5.00.00 AM,129,17,17,77,5,4,0,0,1
20-07-2015,6.00.00 AM,716,18,18,75.5,6.5,3,0,0,1
20-07-2015,7.00.00 AM,1834,18,18,75.5,7,3,0,0,1
20-07-2015,8.00.00 AM,2418,17.5,17.5,77.5,7.5,7,0,0,1
20-07-2015,9.00.00 AM,1921,17,17,85.5,7.5,7,0,0,1
20-07-2015,10.00.00 AM,982,17.5,17.5,91,8,3,0,0,1
20-07-2015,11.00.00 AM,982,19.5,19.5,83,8,3,0,0,1
20-07-2015,12.00.00 PM,1412,21,21,78,13,3,0,0,1
20-07-2015,4.00.00 PM,2269,23,23,71.5,25,3,0,0,1
20-07-2015,5.00.00 PM,4223,23,23,71.5,24,2,0,0,1
20-07-2015,6.00.00 PM,3880,22,22,75.5,23,3,0,0,1
20-07-2015,7.00.00 PM,2134,21,21,83,23,7,0,0,1
20-07-2015,8.00.00 PM,1406,21,21,83,19.5,3,0,0,1
20-07-2015,9.00.00 PM,952,20.5,20.5,78,24,2,0,0,1
20-07-2015,10.00.00 PM,589,20,20,78,25,2,0,0,1
20-07-2015,11.00.00 PM,422,19.5,19.5,75.5,23,3,0,0,1
21-07-2015,12.00.00 AM,265,18.5,18.5,62,31.5,3,0,0,1
21-07-2015,1.00.00 AM,145,17,17,70.5,22,1,0,0,1
21-07-2015,2.00.00 AM,86,17,17,70.5,23,1,0,0,1
21-07-2015,3.00.00 AM,58,16,16,77,18.5,1,0,0,1
21-07-2015,4.00.00 AM,48,16,16,77,17,1,0,0,1
21-07-2015,5.00.00 AM,150,16,16,77,18,1,0,0,1
21-07-2015,6.00.00 AM,819,16,16,74.5,18.5,1,0,0,1
21-07-2015,7.00.00 AM,2455,17.5,17.5,66,19.5,1,0,0,1
21-07-2015,8.00.00 AM,4618,19,19,64,24,1,0,0,1
21-07-2015,9.00.00 AM,2572,19.5,19.5,62,24,2,0,0,1
21-07-2015,10.00.00 AM,1345,21.5,21.5,53.5,20,2,0,0,1
21-07-2015,11.00.00 AM,1359,22.5,22.5,51.5,18.5,2,0,0,1
21-07-2015,12.00.00 PM,1714,24,24,45.5,25,2,0,0,1
21-07-2015,1.00.00 PM,1741,24.5,24.5,44.5,21,3,0,0,1
21-07-2015,2.00.00 PM,1629,25.5,25.5,40.5,21,2,0,0,1
21-07-2015,3.00.00 PM,1816,24.5,24.5,40,26,1,0,0,1
21-07-2015,4.00.00 PM,2577,25,25,36,27,1,0,0,1
21-07-2015,5.00.00 PM,4666,24.5,24.5,38.5,29,1,0,0,1
21-07-2015,6.00.00 PM,4753,23.5,23.5,42.5,28,1,0,0,1
